Date,FPI_Equity_Flow,FPI_Debt_Flow,FPI_Total_Flow,FPI_Equity_Flow_3M,FPI_Debt_Flow_3M,FPI_Equity_Flow_12M,FPI_Debt_Flow_12M
2015-09-11,566.3,566.65,1132.94,11442.32,1524.6,34132.89,13833.539999999999
2015-09-14,-609.18,-180.12,-789.3,11152.74,1495.9299999999998,33825.549999999996,13148.79
2015-09-15,-780.4,-131.15,-911.56,10794.74,1331.2099999999996,32125.59,12853.119999999999
2015-09-16,-662.83,-84.39,-747.22,11015.09,1473.5399999999997,30523.91,12830.74
2015-09-17,731.29,-314.44,416.85,10618.279999999999,1106.8899999999999,31431.989999999998,12616.359999999999
2015-09-18,-175.93,-612.48,-788.41,10893.949999999999,887.9699999999998,30871.57,12004.84
2015-09-21,1379.1,-19.18,1359.92,12283.68,965.0799999999998,31336.47,11444.64
2015-09-22,-182.12,90.76,-91.37,12139.97,1436.7199999999998,31243.91,11540.39
2015-09-23,192.28,34.25,226.52,12078.55,1212.7899999999997,31437.98,11530.58
2015-09-24,871.05,6.54,877.59,12441.729999999998,954.3499999999997,32499.87,11631.810000000001
2015-09-25,1103.05,62.91,1165.96,13014.539999999999,1486.34,34010.3,11315.02
2015-09-28,1130.75,356.85,1487.6,14336.83,1393.0199999999998,35365.69,11033.92
2015-09-29,704.18,-7.13,697.05,15024.57,586.6699999999997,36581.84,10841.61
2015-09-30,612.03,-122.22,489.81,15395.31,400.64999999999986,37076.83,10644.56
2015-10-01,396.26,-34.34,361.93,15815.919999999998,508.63999999999976,37758.079999999994,10549.19
2015-10-02,489.18,223.8,712.98,15401.429999999998,-164.86000000000018,38030.369999999995,11438.279999999999
2015-10-05,-175.59,473.61,298.02,14880.349999999999,654.4399999999998,38532.73,11638.34
2015-10-06,-309.1,-138.44,-447.54,14103.81,459.96999999999986,37958.19,11409.65
2015-10-07,98.31,79.68,177.99,13770.679999999998,435.7599999999998,37539.74,11310.83
2015-10-08,14.91,151.51,166.41,13098.85,133.7299999999998,38451.52,11625.78
2015-10-09,-126.61,-247.77,-374.39,12781.73,-271.9600000000002,38037.880000000005,11443.35
2015-10-12,448.19,56.13,504.32,13778.34,-116.24000000000021,37772.24,11572.79
2015-10-13,577.65,-389.7,187.95,14056.15,-270.58000000000015,38854.71,10826.6
2015-10-14,144.2,-480.72,-336.51,14426.029999999999,-698.7500000000002,38062.619999999995,10409.51
2015-10-15,838.77,160.02,998.79,15429.109999999999,-286.6500000000002,38591.880000000005,9894.73
2015-10-16,-470.84,-65.16,-536.01,14565.089999999998,-416.16000000000025,38373.549999999996,9650.31
2015-10-19,3.17,110.68,113.85,13849.119999999999,-186.2200000000002,38304.600000000006,10093.69
2015-10-20,-258.41,44.63,-213.78,13480.07,256.6199999999998,37667.03,10126.880000000001
2015-10-21,-833.27,-242.92,-1076.19,12392.38,-412.84000000000026,36695.76,10029.460000000001
2015-10-22,58.66,36.42,95.08,11499.929999999998,-277.12000000000023,36385.04,10674.19
2015-10-23,39.13,-319.93,-280.8,11318.679999999998,-266.61000000000024,36784.51,9824.42
2015-10-26,856.72,467.29,1324.02,10774.56,201.1599999999998,37456.549999999996,10030.769999999999
2015-10-27,415.41,-356.79,58.61,10807.219999999998,-226.14000000000024,38478.82,9464.02
2015-10-28,-412.09,-8.74,-420.83,11175.509999999998,239.05999999999975,38022.34,9355.66
2015-10-29,1027.05,-262.68,764.36,11725.89,-173.11000000000027,39401.34,9457.59
2015-10-30,710.52,221.13,931.64,12145.829999999998,312.16999999999973,40379.619999999995,9773.81
2015-11-02,391.05,-49.43,341.62,11791.999999999998,-300.5700000000002,40052.62,9421.849999999999
2015-11-03,-13.24,-105.6,-118.84,11342.17,-613.3600000000002,39393.72,9581.62
2015-11-04,-379.72,305.96,-73.76,10931.679999999998,-237.43000000000023,38609.43,10597.11
2015-11-05,-86.1,58.83,-27.27,11357.73,-5.050000000000253,38969.490000000005,10674.07
2015-11-06,644.37,204.99,849.37,12006.609999999999,181.42999999999975,39672.06,10871.59
2015-11-09,1042.29,-244.4,797.9,13374.16,-296.8100000000003,40007.799999999996,10536.52
2015-11-10,871.62,-371.45,500.18,14436.039999999999,-710.6100000000002,40708.56,9896.509999999998
2015-11-11,-144.42,82.16,-62.26,13897.329999999998,-613.3000000000003,39304.48,9737.390000000001
2015-11-12,-459.81,-45.65,-505.46,12502.569999999998,-726.4600000000003,38548.009999999995,9564.109999999999
2015-11-13,170.44,237.93,408.37,12375.67,-357.3700000000002,38522.43,9393.38
2015-11-16,-784.22,26.03,-758.19,12089.389999999998,-278.3800000000002,37792.77,9825.1
2015-11-17,261.58,111.52,373.11,12028.669999999998,408.87999999999977,37887.58,9735.25
2015-11-18,26.2,-437.01,-410.82,11356.55,-370.2500000000002,37890.009999999995,9060.28
2015-11-19,-133.02,616.53,483.51,11428.419999999998,106.63999999999976,37302.94,9998.68
2015-11-20,-697.35,0.73,-696.62,10698.079999999998,289.40999999999974,36027.240000000005,10400.27
2015-11-23,356.8,259.28,616.08,10947.539999999999,-70.93000000000029,36677.03,10833.33
2015-11-24,-166.35,-200.83,-367.18,11073.64,-347.8600000000003,37076.299999999996,10780.96
2015-11-25,-484.96,142.4,-342.56,10164.539999999999,55.37999999999968,37409.44,10647.33
2015-11-26,-1336.13,-340.85,-1676.98,8788.88,-592.4900000000004,35719.310000000005,10440.84
2015-11-27,86.24,185.62,271.86,8565.349999999999,-576.2800000000003,36257.23,10833.36
2015-11-30,986.13,-56.79,929.33,9895.23,-801.4400000000003,38219.81,10910.060000000001
2015-12-01,930.63,58.76,989.39,10944.589999999998,-664.9500000000003,38856.15,10583.23
2015-12-02,-128.55,259.39,130.84,10354.849999999999,-590.7100000000004,37381.1,10788.710000000001
2015-12-03,-201.11,-319.76,-520.87,10240.159999999998,-881.9400000000003,37083.03,10472.73
2015-12-04,334.39,-155.35,179.04,9611.069999999998,-1254.0700000000002,36898.17,10300.38
2015-12-07,-399.19,187.2,-212.0,9311.699999999997,-545.3900000000002,36358.07,10049.960000000001
2015-12-08,250.9,679.47,930.36,9350.259999999998,214.23999999999978,36558.409999999996,10904.18
2015-12-09,483.04,8.58,491.62,9266.999999999998,-343.8300000000002,36481.909999999996,10468.11
2015-12-10,713.47,227.34,940.81,10589.65,63.629999999999825,37240.52,10582.3
2015-12-11,49.92,17.91,67.83,11419.97,212.68999999999983,37056.74,10598.34
2015-12-14,-1.84,632.67,630.84,12080.96,929.7499999999998,36794.05,10430.74
2015-12-15,-338.99,-474.17,-813.16,11010.68,770.0199999999998,36689.10999999999,10223.26
2015-12-16,-313.44,78.39,-235.05,10873.169999999998,1460.8899999999999,35779.65,10357.76
2015-12-17,-13.24,-437.66,-450.9,9480.83,1042.4099999999999,35753.89,10239.83
2015-12-18,283.68,-701.97,-418.29,9946.63,249.67999999999972,36315.439999999995,9202.12
2015-12-21,556.79,139.24,696.03,10311.14,354.66999999999973,36503.979999999996,8784.6
2015-12-22,-301.59,91.85,-209.74,9138.499999999998,439.97999999999973,36551.62,8325.47
2015-12-23,846.34,-35.45,810.89,8881.789999999999,341.6199999999998,37283.869999999995,7872.84
2015-12-24,-35.56,18.14,-17.42,7715.479999999999,2.909999999999741,37152.87,7900.2699999999995
2015-12-25,89.32,979.49,1068.81,7100.619999999999,989.5299999999997,36599.24,8939.33
2015-12-28,-273.61,-27.45,-301.06,6214.979999999999,1084.2999999999997,35988.28,9363.230000000001
2015-12-29,-1112.12,203.04,-909.08,4706.5999999999985,1321.6799999999996,34788.67,8905.51
2015-12-30,542.02,-144.81,397.21,4759.44,953.0699999999997,34821.81,8570.01
2015-12-31,468.42,138.57,606.99,5403.45,618.0299999999997,34495.13,8806.17
2016-01-01,-40.66,-21.47,-62.13,5671.889999999999,734.9999999999998,34075.560000000005,8336.28
2016-01-04,133.5,-73.16,60.34,5707.08,582.1599999999997,34103.880000000005,8504.95
2016-01-05,357.97,595.67,953.64,6050.139999999999,1026.3199999999997,35017.770000000004,8928.630000000001
2016-01-06,-681.27,403.16,-278.12,5495.48,1677.2499999999998,34769.06,9333.58
2016-01-07,-164.53,91.02,-73.5,4882.759999999999,1712.1399999999999,34657.14,9183.0
2016-01-08,497.13,-641.26,-144.13,4802.24,1460.5799999999997,35359.03,8510.810000000001
2016-01-11,-527.14,-58.3,-585.45,4130.9,1882.9999999999998,34825.38,8837.789999999999
2016-01-12,246.78,860.91,1107.69,3538.9099999999994,2583.89,34943.84,9626.029999999999
2016-01-13,-578.29,-19.2,-597.49,3431.459999999999,2629.8499999999995,34000.7,9242.17
2016-01-14,333.21,380.97,714.18,3761.499999999999,2900.14,34269.16,9581.9
2016-01-15,82.18,482.58,564.76,4102.089999999999,3338.0899999999997,34008.090000000004,9781.95
2016-01-18,-707.57,115.69,-591.88,4227.789999999999,3696.7,33168.28,10161.300000000001
2016-01-19,682.37,-202.55,479.82,4851.499999999999,3457.7299999999996,34738.38,9916.63
2016-01-20,-267.3,-680.59,-947.89,4545.069999999999,3097.0699999999997,34840.75,9373.39
2016-01-21,-305.13,255.25,-49.88,3383.2199999999993,2885.0299999999997,34507.659999999996,9354.55
2016-01-22,200.28,-194.43,5.86,3168.0899999999992,3047.39,35212.78999999999,9100.67
2016-01-25,674.32,102.85,777.16,4254.499999999999,3158.9799999999996,35487.149999999994,8946.5
2016-01-26,-407.91,-324.95,-732.86,2819.5399999999995,3096.71,34213.86,8245.24
2016-01-27,130.84,-29.57,101.27,2239.8599999999997,2846.0099999999998,33635.32,7958.18
2016-01-28,314.41,60.12,374.52,2163.2199999999993,2955.56,33956.45,7886.36
2016-01-29,446.55,130.58,577.13,2623.0099999999993,3191.74,33557.64,8266.4
2016-02-01,188.22,-284.45,-96.23,3190.95,2601.3299999999995,33571.53,7932.79
2016-02-02,-83.51,409.07,325.56,3193.5399999999995,2951.5699999999997,33556.560000000005,8451.79
2016-02-03,-313.8,-129.07,-442.86,2235.3699999999994,2617.5099999999998,33449.46,8375.94
2016-02-04,143.07,-452.34,-309.27,1336.1499999999996,2409.57,33643.76,7985.96
2016-02-05,-436.07,17.29,-418.78,28.45999999999964,2798.31,33301.78,8247.230000000001
2016-02-08,-1360.68,60.31,-1300.36,-1187.8000000000004,2776.46,31755.89,8844.74
2016-02-09,318.28,98.18,416.46,-409.7100000000005,2920.2899999999995,31893.879999999997,9093.36
2016-02-10,551.97,458.64,1010.61,-28.180000000000405,3141.0,32344.329999999998,9443.99
2016-02-11,-1081.47,-20.93,-1102.4,-325.4300000000004,3094.04,30944.39,9777.51
2016-02-12,-404.87,14.11,-390.75,-991.8800000000005,2996.63,29844.2,9736.92
2016-02-15,409.58,-280.96,128.62,-608.5000000000005,3152.68,29679.0,8835.880000000001
2016-02-16,1128.75,296.17,1424.91,653.2699999999995,2832.3199999999997,31450.2,8775.13
2016-02-17,110.4,105.29,215.69,1461.0199999999995,2936.88,32737.559999999998,8337.36
2016-02-18,-264.0,-76.01,-340.01,840.2199999999995,2601.5899999999997,31906.399999999998,8094.01
2016-02-19,8.55,-521.4,-512.85,1015.1199999999994,2281.02,32498.39,7172.360000000001
2016-02-22,787.44,483.32,1270.76,2287.5199999999995,2621.9399999999996,33298.21,7822.87
2016-02-23,-222.98,-318.3,-541.29,3400.6699999999996,2644.4900000000002,33560.29,7647.87
2016-02-24,-299.6,-127.38,-426.98,3014.83,2331.49,34061.68,8292.230000000001
2016-02-25,-141.37,157.5,16.13,1887.3299999999997,2545.7799999999997,33549.579999999994,8043.889999999999
2016-02-26,-376.66,-308.97,-685.63,580.0399999999995,2178.05,32693.339999999997,7222.820000000001
2016-02-29,161.34,-398.05,-236.72,869.9299999999995,1520.6100000000001,33042.939999999995,6940.72
2016-03-01,912.34,-587.18,325.15,1983.3799999999997,1253.1899999999998,35150.8,6379.73
2016-03-02,261.54,266.3,527.84,1910.5299999999997,1674.84,35585.46,6822.1900000000005
2016-03-03,-26.18,-113.56,-139.73,2283.54,1374.08,35263.38,6543.83
2016-03-04,-45.91,928.18,882.28,1986.7299999999996,1622.79,35856.93,7084.53
2016-03-07,-681.6,-248.31,-929.9,822.0899999999997,1365.8999999999999,34983.65,7309.05
2016-03-08,541.55,-226.44,315.12,650.1699999999995,912.1199999999998,35432.85,6909.78
2016-03-09,61.08,-119.62,-58.54,661.3299999999996,774.5899999999998,35104.28,6823.16
2016-03-10,9.76,122.94,132.7,672.9299999999995,264.85999999999984,34954.25,6862.08
2016-03-11,1696.55,-91.06,1605.49,2708.4699999999993,647.9699999999998,37037.33,6583.32
2016-03-14,249.38,233.7,483.08,3271.2899999999995,803.2799999999999,36588.42,6823.48
2016-03-15,-275.9,-243.58,-519.47,3008.629999999999,997.3599999999998,36291.78,6560.9800000000005
2016-03-16,-113.18,-364.48,-477.66,2611.7699999999995,1334.85,36092.25,6210.66
2016-03-17,674.22,-489.46,184.76,2729.2,706.1499999999996,37133.1,5380.110000000001
2016-03-18,156.64,-617.07,-460.44,3187.43,-2.770000000000209,37411.38,4587.41
2016-03-21,-619.14,-105.42,-724.56,1721.9499999999996,-72.74000000000018,37134.64,4365.8099999999995
2016-03-22,559.61,-40.29,519.32,2317.1199999999994,-131.1700000000002,37680.72,4656.8099999999995
2016-03-23,-234.07,-139.43,-373.5,1993.7299999999993,-1250.0900000000004,36490.799999999996,4580.950000000001
2016-03-24,1036.65,423.02,1459.67,3303.99,-799.6200000000003,38113.4,4684.37
2016-03-25,640.02,418.41,1058.43,5056.129999999999,-584.2500000000002,39460.2,5041.469999999999
2016-03-28,-123.66,-50.44,-174.1,4390.449999999999,-489.88000000000017,38500.950000000004,4743.17
2016-03-29,740.51,-488.18,252.33,4662.54,-1116.63,39246.12,3675.04
2016-03-30,133.93,-120.01,13.92,4837.129999999999,-1215.17,39614.590000000004,3193.4500000000003
2016-03-31,526.39,-129.95,396.44,5230.0199999999995,-1271.9600000000003,39521.03,2985.55
2016-04-01,342.37,-147.14,195.23,5214.419999999999,-2014.77,40066.21,2941.71
2016-04-04,-323.18,-159.32,-482.49,5572.509999999999,-2577.25,38730.03,3498.4500000000003
2016-04-05,-221.77,-146.04,-367.81,5515.2699999999995,-2814.31,38069.3,3352.9300000000003
2016-04-06,614.98,-65.96,549.02,5633.119999999999,-2239.01,38828.24,3334.77
2016-04-07,-67.39,-140.66,-208.05,6092.87,-2321.37,37582.2,3027.0
2016-04-08,-101.82,112.5,10.67,5744.2699999999995,-3069.78,37683.24,3135.6699999999996
2016-04-11,-377.56,158.11,-219.45,5945.0,-2892.47,36834.63,3339.9
2016-04-12,311.8,-223.19,88.61,5923.59,-3496.63,36896.780000000006,3600.5299999999997
2016-04-13,1131.26,431.32,1562.58,6972.67,-3547.8900000000003,37277.17,4263.84
2016-04-14,-433.77,-244.02,-677.79,7246.469999999999,-3907.6000000000004,35962.64,3826.82
2016-04-15,112.11,-435.34,-323.23,6676.209999999999,-4140.39,35958.75,2826.71
2016-04-18,806.11,164.23,970.34,7749.62,-3295.5699999999997,37041.57,2970.2000000000003
2016-04-19,60.18,-195.22,-135.04,8114.929999999999,-3746.04,36771.76,2626.6400000000003
2016-04-20,326.19,146.39,472.57,8240.84,-3405.2200000000003,37336.81,2437.29
2016-04-21,-431.2,-671.1,-1102.3,7135.32,-4179.17,35798.92,1959.46
2016-04-22,314.15,467.74,781.89,7857.38,-3386.48,35944.8,2267.16
2016-04-25,6.43,251.69,258.12,7732.97,-3105.22,36033.89,2691.0
2016-04-26,592.86,-400.14,192.72,8011.419999999999,-3565.4800000000005,36434.41,1981.4100000000003
2016-04-27,693.69,-393.63,300.06,8258.56,-4089.69,37701.659999999996,1492.3600000000001
2016-04-28,1394.78,551.68,1946.46,9465.119999999999,-3253.56,39482.24999999999,1904.5000000000002
2016-04-29,389.82,-171.21,218.6,9938.45,-3833.84,39171.85999999999,1918.0700000000002
2016-05-02,262.9,-200.26,62.64,10515.15,-3905.0299999999997,39663.21,1455.7
2016-05-03,197.19,-629.82,-432.62,10569.27,-4082.51,40283.86,150.47000000000014
2016-05-04,-76.58,-55.23,-131.82,10928.76,-4155.030000000001,39838.95,347.6100000000001
2016-05-05,269.24,-18.32,250.93,12558.68,-4233.66,39415.34,381.22000000000014
2016-05-06,-47.7,264.65,216.95,12192.7,-4067.19,38908.159999999996,526.3900000000001
2016-05-09,184.23,-369.72,-185.49,11824.96,-4895.55,38494.37,-129.24999999999994
2016-05-10,758.8,-406.09,352.71,13665.230000000001,-5280.710000000001,39531.57,-417.4799999999999
2016-05-11,-403.27,185.29,-217.98,13666.83,-5109.530000000001,39739.21,567.72
2016-05-12,669.94,352.02,1021.96,13927.19,-4476.55,39558.479999999996,461.98
2016-05-13,758.56,-421.35,337.21,13557.0,-5194.070000000001,40378.38,-237.51999999999998
2016-05-16,40.97,374.45,415.42,13487.57,-4924.910000000001,40444.770000000004,609.81
2016-05-17,-960.93,61.26,-899.66,12790.64,-4787.64,38719.74,803.34
2016-05-18,-203.91,377.54,173.63,12578.179999999998,-3888.7000000000007,38137.71,660.43
2016-05-19,748.5,28.93,777.43,12539.24,-4343.09,38558.27,205.01999999999998
2016-05-20,88.57,-706.68,-618.12,12850.79,-4731.47,37464.34,-833.25
2016-05-23,-399.65,4.41,-395.24,12750.74,-4599.68,37286.45,-826.0099999999999
2016-05-24,-152.39,368.04,215.66,12739.72,-4389.14,36570.14,-532.8699999999999
2016-05-25,520.31,-218.12,302.19,13636.689999999999,-4298.29,36961.94,-761.7099999999998
2016-05-26,373.37,-66.39,306.98,13848.72,-3966.6300000000006,37101.009999999995,-1216.57
2016-05-27,-19.47,-2.84,-22.31,12916.91,-3382.2900000000004,36217.31,-1006.6599999999999
2016-05-30,-83.41,-819.85,-903.27,12571.96,-4468.4400000000005,35779.98,-1634.77
2016-05-31,-95.88,551.4,455.53,12502.26,-3803.480000000001,35314.950000000004,-1436.4499999999998
2016-06-01,-361.21,-220.41,-581.62,12186.96,-4952.070000000001,34317.49,-1693.55
2016-06-02,907.69,201.72,1109.41,13776.25,-4502.04,35307.659999999996,-1955.3700000000001
2016-06-03,-61.16,23.99,-37.17,13173.539999999999,-4251.610000000001,35566.1,-1779.93
2016-06-06,708.58,427.29,1135.86,13821.039999999999,-3704.7,36697.079999999994,-1386.21
2016-06-07,860.66,171.82,1032.47,14671.939999999999,-3655.82,38440.92,-987.6699999999998
2016-06-08,599.16,-20.48,578.68,13574.55,-3585.2400000000002,37911.979999999996,-1060.36
2016-06-09,-115.81,-218.05,-333.86,13209.36,-4036.9900000000002,38247.77,-884.85
2016-06-10,301.87,289.36,591.22,13787.130000000001,-3504.05,38560.270000000004,-499.19999999999993
2016-06-13,87.9,-512.03,-424.13,13988.210000000001,-3651.6000000000004,38686.58,-630.3499999999999
2016-06-14,-351.85,243.77,-108.08,12962.14,-2918.3700000000003,38081.03,-644.76
2016-06-15,262.18,-279.71,-17.53,13067.68,-2581.01,37835.34,-1189.4499999999998
2016-06-16,-489.52,425.69,-63.83,13197.3,-2049.9000000000005,36815.58,-294.6799999999999
2016-06-17,693.84,98.39,792.23,13331.53,-1911.2200000000003,37700.96,-646.4599999999999
2016-06-20,-132.31,243.24,110.93,13433.29,-1528.5500000000002,37552.21,-1202.4399999999998
2016-06-21,200.58,74.6,275.18,12597.220000000001,-1876.97,37511.5,-1191.64
2016-06-22,241.64,-475.71,-234.07,12198.84,-2771.09,37777.49,-1525.02
2016-06-23,-29.45,-208.22,-237.67,12293.050000000001,-2928.87,36844.369999999995,-2630.5399999999995
2016-06-24,393.35,251.72,645.06,11945.89,-2188.9700000000003,36892.23,-2033.13
2016-06-27,-137.45,100.0,-37.46,11674.51,-1968.96,36287.34,-1989.1599999999999
2016-06-28,535.65,404.3,939.95,11683.77,-1434.7100000000003,36391.549999999996,-1688.7499999999995
2016-06-29,-572.99,170.98,-402.01,10768.41,-1116.5900000000001,35131.82,-1971.31
2016-06-30,163.19,-240.01,-76.82,11254.78,-1197.2800000000002,35104.49999999999,-2369.24
2016-07-01,1069.46,-188.82,880.65,12546.01,-1240.0600000000002,36722.380000000005,-2458.47
2016-07-04,-400.17,80.88,-319.29,11530.86,-1093.2200000000003,36022.369999999995,-2142.23
2016-07-05,-238.87,-644.21,-883.09,11359.380000000001,-1596.7700000000004,36009.18,-2733.8899999999994
2016-07-06,356.95,552.03,908.99,11818.15,-1157.2400000000002,36530.44,-1929.7799999999997
2016-07-07,189.79,182.52,372.31,12385.5,-1132.8300000000002,36327.05,-1811.61
2016-07-08,275.32,418.11,693.43,12349.02,-491.5300000000003,35883.229999999996,-1274.2399999999998
2016-07-11,344.59,-424.18,-79.59,11562.35,-1347.0300000000004,36117.18,-1300.2099999999998
2016-07-12,417.36,423.37,840.73,12413.48,-679.6400000000003,36280.119999999995,-1303.3799999999999
2016-07-13,654.85,719.45,1374.3,12956.22,475.14999999999975,35983.86,-484.6299999999999
2016-07-14,304.91,-346.26,-41.35,12455.02,-35.34000000000026,36068.39,-500.4499999999999
2016-07-15,-20.63,281.42,260.79,12374.210000000001,441.2999999999998,34646.92,-218.54999999999984
2016-07-18,436.29,50.33,486.62,12484.31,345.2399999999998,34700.46,-238.72999999999985
2016-07-19,1049.94,-413.33,636.61,13965.45,603.0099999999998,36530.78,-178.1199999999999
2016-07-20,33.68,197.87,231.55,13684.98,333.1399999999998,36087.78999999999,-129.7399999999999
2016-07-21,-387.26,300.08,-87.18,13291.29,381.5299999999998,35409.950000000004,434.49000000000007
2016-07-22,653.54,-130.34,523.2,13351.970000000001,651.3299999999998,35318.61,-259.15999999999985
2016-07-25,39.81,399.77,439.58,12698.09,1444.7299999999998,34921.83,-66.57999999999987
2016-07-26,-986.33,-450.03,-1436.36,10316.980000000001,443.01999999999975,33904.729999999996,-446.6399999999999
2016-07-27,523.71,-398.43,125.28,10450.869999999999,215.79999999999978,34940.59,-671.5199999999999
2016-07-28,-167.66,90.98,-76.68,10020.31,507.03999999999974,34777.44,-599.0499999999998
2016-07-29,54.73,57.62,112.35,9877.85,1194.4799999999996,35157.43,-775.2699999999999
2016-08-01,265.99,-164.97,101.02,10220.42,1084.7399999999998,35613.68,-982.5899999999999
2016-08-02,195.25,292.88,488.13,10146.43,1395.9399999999998,35414.64000000001,-674.5599999999998
2016-08-03,454.73,209.27,663.99,10648.86,1340.5599999999997,34934.42,-532.8
